domain,port,group,supported,cipher,tls_version,server_temp_key,reason
pennymac.com,443,MLKEM768,NO,,,"",handshake_failure
pennymac.com,443,MLKEM1024,NO,,,"",handshake_failure
mrcooper.com,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
mrcooper.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
mrcooper.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
mrcooper.com,443,MLKEM512,NO,,,"",handshake_failure
mrcooper.com,443,MLKEM768,NO,,,"",handshake_failure
mrcooper.com,443,MLKEM1024,NO,,,"",handshake_failure
loancare.net,443,X25519MLKEM768,NO,,,"",handshake_failure
loancare.net,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
loancare.net,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
loancare.net,443,MLKEM512,NO,,,"",handshake_failure
loancare.net,443,MLKEM768,NO,,,"",handshake_failure
loancare.net,443,MLKEM1024,NO,,,"",handshake_failure
caliberhomeloans.com,443,X25519MLKEM768,NO,,,"",handshake_failure
caliberhomeloans.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
caliberhomeloans.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
caliberhomeloans.com,443,MLKEM512,NO,,,"",handshake_failure
caliberhomeloans.com,443,MLKEM768,NO,,,"",handshake_failure
caliberhomeloans.com,443,MLKEM1024,NO,,,"",handshake_failure
freedommortgage.com,443,X25519MLKEM768,NO,,,"",unsupported_or_unknown
freedommortgage.com,443,SecP256r1MLKEM768,NO,,,"",unsupported_or_unknown
freedommortgage.com,443,SecP384r1MLKEM1024,NO,,,"",unsupported_or_unknown
freedommortgage.com,443,MLKEM512,NO,,,"",unsupported_or_unknown
freedommortgage.com,443,MLKEM768,NO,,,"",unsupported_or_unknown
freedommortgage.com,443,MLKEM1024,NO,,,"",unsupported_or_unknown
guild-mortgage.com,443,X25519MLKEM768,NO,,,"",handshake_failure
guild-mortgage.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
guild-mortgage.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
guild-mortgage.com,443,MLKEM512,NO,,,"",handshake_failure
guild-mortgage.com,443,MLKEM768,NO,,,"",handshake_failure
guild-mortgage.com,443,MLKEM1024,NO,,,"",handshake_failure
fairwaymc.com,443,X25519MLKEM768,ERROR,,,"",connection_failed
crosscountrymortgage.com,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
crosscountrymortgage.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
crosscountrymortgage.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
crosscountrymortgage.com,443,MLKEM512,NO,,,"",handshake_failure
crosscountrymortgage.com,443,MLKEM768,NO,,,"",handshake_failure
crosscountrymortgage.com,443,MLKEM1024,NO,,,"",handshake_failure
movement.com,443,X25519MLKEM768,NO,,,"",protocol_mismatch
movement.com,443,SecP256r1MLKEM768,NO,,,"",protocol_mismatch
movement.com,443,SecP384r1MLKEM1024,NO,,,"",protocol_mismatch
movement.com,443,MLKEM512,NO,,,"",protocol_mismatch
movement.com,443,MLKEM768,NO,,,"",protocol_mismatch
movement.com,443,MLKEM1024,NO,,,"",protocol_mismatch
homepoint.com,443,X25519MLKEM768,ERROR,,,"",connection_failed
guaranteed-rate.com,443,X25519MLKEM768,ERROR,,,"",connection_failed
newamerican.com,443,X25519MLKEM768,NO,,,"",handshake_failure
newamerican.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
newamerican.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
newamerican.com,443,MLKEM512,NO,,,"",handshake_failure
newamerican.com,443,MLKEM768,NO,,,"",handshake_failure
newamerican.com,443,MLKEM1024,NO,,,"",handshake_failure
flagstar.com,443,X25519MLKEM768,NO,,,"",protocol_mismatch
flagstar.com,443,SecP256r1MLKEM768,NO,,,"",protocol_mismatch
flagstar.com,443,SecP384r1MLKEM1024,NO,,,"",protocol_mismatch
flagstar.com,443,MLKEM512,NO,,,"",protocol_mismatch
flagstar.com,443,MLKEM768,NO,,,"",protocol_mismatch
flagstar.com,443,MLKEM1024,NO,,,"",protocol_mismatch
bankrate.com,443,X25519MLKEM768,NO,,,"",protocol_mismatch
bankrate.com,443,SecP256r1MLKEM768,NO,,,"",protocol_mismatch
bankrate.com,443,SecP384r1MLKEM1024,NO,,,"",protocol_mismatch
bankrate.com,443,MLKEM512,NO,,,"",protocol_mismatch
bankrate.com,443,MLKEM768,NO,,,"",protocol_mismatch
bankrate.com,443,MLKEM1024,NO,,,"",protocol_mismatch
lendingtree.com,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
lendingtree.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
lendingtree.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
lendingtree.com,443,MLKEM512,NO,,,"",handshake_failure
lendingtree.com,443,MLKEM768,NO,,,"",handshake_failure
lendingtree.com,443,MLKEM1024,NO,,,"",handshake_failure
credible.com,443,X25519MLKEM768,NO,,,"",handshake_failure
credible.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
credible.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
credible.com,443,MLKEM512,NO,,,"",handshake_failure
credible.com,443,MLKEM768,NO,,,"",handshake_failure
credible.com,443,MLKEM1024,NO,,,"",handshake_failure
figure.com,443,X25519MLKEM768,NO,,,"",handshake_failure
figure.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
figure.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
figure.com,443,MLKEM512,NO,,,"",handshake_failure
figure.com,443,MLKEM768,NO,,,"",handshake_failure
figure.com,443,MLKEM1024,NO,,,"",handshake_failure
tradeix.com,443,X25519MLKEM768,NO,,,"",handshake_failure
tradeix.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
tradeix.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
tradeix.com,443,MLKEM512,NO,,,"",handshake_failure
tradeix.com,443,MLKEM768,NO,,,"",handshake_failure
tradeix.com,443,MLKEM1024,NO,,,"",handshake_failure
contour.network,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
contour.network,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
contour.network,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
contour.network,443,MLKEM512,NO,,,"",handshake_failure
contour.network,443,MLKEM768,NO,,,"",handshake_failure
contour.network,443,MLKEM1024,NO,,,"",handshake_failure
komgo.io,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
komgo.io,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
komgo.io,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
komgo.io,443,MLKEM512,NO,,,"",handshake_failure
komgo.io,443,MLKEM768,NO,,,"",handshake_failure
komgo.io,443,MLKEM1024,NO,,,"",handshake_failure
marcopolonetwork.com,443,X25519MLKEM768,YES,TLS_AES_128_GCM_SHA256,TLSv1.3,"X25519MLKEM768",
marcopolonetwork.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
marcopolonetwork.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
marcopolonetwork.com,443,MLKEM512,NO,,,"",handshake_failure
marcopolonetwork.com,443,MLKEM768,NO,,,"",handshake_failure
marcopolonetwork.com,443,MLKEM1024,NO,,,"",handshake_failure
we.trade,443,X25519MLKEM768,ERROR,,,"",connection_failed
trusple.com,443,X25519MLKEM768,NO,,,"",protocol_mismatch
trusple.com,443,SecP256r1MLKEM768,NO,,,"",protocol_mismatch
trusple.com,443,SecP384r1MLKEM1024,NO,,,"",protocol_mismatch
trusple.com,443,MLKEM512,NO,,,"",protocol_mismatch
trusple.com,443,MLKEM768,NO,,,"",protocol_mismatch
trusple.com,443,MLKEM1024,NO,,,"",protocol_mismatch
linklogis.com,443,X25519MLKEM768,NO,,,"",handshake_failure
linklogis.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
linklogis.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
linklogis.com,443,MLKEM512,NO,,,"",handshake_failure
linklogis.com,443,MLKEM768,NO,,,"",handshake_failure
linklogis.com,443,MLKEM1024,NO,,,"",handshake_failure
primadollar.com,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
primadollar.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
primadollar.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
primadollar.com,443,MLKEM512,NO,,,"",handshake_failure
primadollar.com,443,MLKEM768,NO,,,"",handshake_failure
primadollar.com,443,MLKEM1024,NO,,,"",handshake_failure
stenn.com,443,X25519MLKEM768,NO,,,"",handshake_failure
stenn.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
stenn.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
stenn.com,443,MLKEM512,NO,,,"",handshake_failure
stenn.com,443,MLKEM768,NO,,,"",handshake_failure
stenn.com,443,MLKEM1024,NO,,,"",handshake_failure
drip.capital,443,X25519MLKEM768,NO,,,"",handshake_failure
drip.capital,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
drip.capital,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
drip.capital,443,MLKEM512,NO,,,"",handshake_failure
drip.capital,443,MLKEM768,NO,,,"",handshake_failure
drip.capital,443,MLKEM1024,NO,,,"",handshake_failure
receivablesexchange.com,443,X25519MLKEM768,ERROR,,,"",connection_failed
c2fo.com,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
c2fo.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
c2fo.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
c2fo.com,443,MLKEM512,NO,,,"",handshake_failure
c2fo.com,443,MLKEM768,NO,,,"",handshake_failure
c2fo.com,443,MLKEM1024,NO,,,"",handshake_failure
taulia.com,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
taulia.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
taulia.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
taulia.com,443,MLKEM512,NO,,,"",handshake_failure
taulia.com,443,MLKEM768,NO,,,"",handshake_failure
taulia.com,443,MLKEM1024,NO,,,"",handshake_failure
tradeshift.com,443,X25519MLKEM768,YES,TLS_AES_128_GCM_SHA256,,"X25519MLKEM768",
tradeshift.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
tradeshift.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
tradeshift.com,443,MLKEM512,NO,,,"",handshake_failure
tradeshift.com,443,MLKEM768,NO,,,"",handshake_failure
tradeshift.com,443,MLKEM1024,NO,,,"",handshake_failure
coupa.com,443,X25519MLKEM768,YES,TLS_AES_128_GCM_SHA256,TLSv1.3,"X25519MLKEM768",
coupa.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
coupa.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
coupa.com,443,MLKEM512,NO,,,"",handshake_failure
coupa.com,443,MLKEM768,NO,,,"",handshake_failure
coupa.com,443,MLKEM1024,NO,,,"",handshake_failure
ariba.com,443,X25519MLKEM768,NO,,,"",handshake_failure
ariba.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
ariba.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
ariba.com,443,MLKEM512,NO,,,"",handshake_failure
ariba.com,443,MLKEM768,NO,,,"",handshake_failure
ariba.com,443,MLKEM1024,NO,,,"",handshake_failure
bolero.net,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
bolero.net,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
bolero.net,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
bolero.net,443,MLKEM512,NO,,,"",handshake_failure
bolero.net,443,MLKEM768,NO,,,"",handshake_failure
bolero.net,443,MLKEM1024,NO,,,"",handshake_failure
essdocs.com,443,X25519MLKEM768,YES,TLS_AES_128_GCM_SHA256,,"X25519MLKEM768",
essdocs.com,443,SecP256r1MLKEM768,YES,TLS_AES_128_GCM_SHA256,,"SecP256r1MLKEM768",
essdocs.com,443,SecP384r1MLKEM1024,NO,,,"",unsupported_or_unknown
essdocs.com,443,MLKEM512,NO,,,"",unsupported_or_unknown
essdocs.com,443,MLKEM768,NO,,,"",unsupported_or_unknown
essdocs.com,443,MLKEM1024,NO,,,"",unsupported_or_unknown
cargox.io,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
cargox.io,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
cargox.io,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
cargox.io,443,MLKEM512,NO,,,"",handshake_failure
cargox.io,443,MLKEM768,NO,,,"",handshake_failure
cargox.io,443,MLKEM1024,NO,,,"",handshake_failure
mitigram.com,443,X25519MLKEM768,NO,,,"",handshake_failure
mitigram.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
mitigram.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
mitigram.com,443,MLKEM512,NO,,,"",handshake_failure
mitigram.com,443,MLKEM768,NO,,,"",handshake_failure
mitigram.com,443,MLKEM1024,NO,,,"",handshake_failure
dtcc.com,443,X25519MLKEM768,ERROR,,,"",connection_failed
euroclear.com,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
euroclear.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
euroclear.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
euroclear.com,443,MLKEM512,NO,,,"",handshake_failure
euroclear.com,443,MLKEM768,NO,,,"",handshake_failure
euroclear.com,443,MLKEM1024,NO,,,"",handshake_failure
clearstream.com,443,X25519MLKEM768,NO,,,"",handshake_failure
clearstream.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
clearstream.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
clearstream.com,443,MLKEM512,NO,,,"",handshake_failure
clearstream.com,443,MLKEM768,NO,,,"",handshake_failure
clearstream.com,443,MLKEM1024,NO,,,"",handshake_failure
lch.com,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
lch.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
lch.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
lch.com,443,MLKEM512,NO,,,"",handshake_failure
lch.com,443,MLKEM768,NO,,,"",handshake_failure
lch.com,443,MLKEM1024,NO,,,"",handshake_failure
jscc.co.jp,443,X25519MLKEM768,ERROR,,,"",connection_failed
ksd.or.kr,443,X25519MLKEM768,NO,,,"",handshake_failure
ksd.or.kr,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
ksd.or.kr,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
ksd.or.kr,443,MLKEM512,NO,,,"",handshake_failure
ksd.or.kr,443,MLKEM768,NO,,,"",handshake_failure
ksd.or.kr,443,MLKEM1024,NO,,,"",handshake_failure
ccdc.com.cn,443,X25519MLKEM768,ERROR,,,"",connection_failed
shclearing.com,443,X25519MLKEM768,ERROR,,,"",connection_failed
hkex.com.hk,443,X25519MLKEM768,ERROR,,,"",connection_failed
cdp.sgx.com,443,X25519MLKEM768,ERROR,,,"",connection_failed
cds.ca,443,X25519MLKEM768,YES,TLS_AES_128_GCM_SHA256,,"X25519MLKEM768",
cds.ca,443,SecP256r1MLKEM768,YES,TLS_AES_128_GCM_SHA256,,"SecP256r1MLKEM768",
cds.ca,443,SecP384r1MLKEM1024,NO,,,"",unsupported_or_unknown
cds.ca,443,MLKEM512,NO,,,"",unsupported_or_unknown
cds.ca,443,MLKEM768,NO,,,"",unsupported_or_unknown
cds.ca,443,MLKEM1024,NO,,,"",unsupported_or_unknown
asx.com.au,443,X25519MLKEM768,YES,TLS_AES_128_GCM_SHA256,,"X25519MLKEM768",
asx.com.au,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
asx.com.au,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
asx.com.au,443,MLKEM512,NO,,,"",handshake_failure
asx.com.au,443,MLKEM768,NO,,,"",handshake_failure
asx.com.au,443,MLKEM1024,NO,,,"",handshake_failure
bmeclearing.es,443,X25519MLKEM768,NO,,,"",unsupported_or_unknown
bmeclearing.es,443,SecP256r1MLKEM768,NO,,,"",unsupported_or_unknown
bmeclearing.es,443,SecP384r1MLKEM1024,NO,,,"",unsupported_or_unknown
bmeclearing.es,443,MLKEM512,NO,,,"",unsupported_or_unknown
bmeclearing.es,443,MLKEM768,NO,,,"",unsupported_or_unknown
bmeclearing.es,443,MLKEM1024,NO,,,"",unsupported_or_unknown
otccc.com,443,X25519MLKEM768,NO,,,"",unsupported_or_unknown
otccc.com,443,SecP256r1MLKEM768,NO,,,"",unsupported_or_unknown
otccc.com,443,SecP384r1MLKEM1024,NO,,,"",unsupported_or_unknown
otccc.com,443,MLKEM512,NO,,,"",unsupported_or_unknown
otccc.com,443,MLKEM768,NO,,,"",unsupported_or_unknown
otccc.com,443,MLKEM1024,NO,,,"",unsupported_or_unknown
onfido.com,443,X25519MLKEM768,YES,TLS_AES_128_GCM_SHA256,,"X25519MLKEM768",
onfido.com,443,SecP256r1MLKEM768,YES,TLS_AES_128_GCM_SHA256,,"SecP256r1MLKEM768",
onfido.com,443,SecP384r1MLKEM1024,NO,,,"",unsupported_or_unknown
onfido.com,443,MLKEM512,NO,,,"",unsupported_or_unknown
onfido.com,443,MLKEM768,NO,,,"",unsupported_or_unknown
onfido.com,443,MLKEM1024,NO,,,"",unsupported_or_unknown
jumio.com,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
jumio.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
jumio.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
jumio.com,443,MLKEM512,NO,,,"",handshake_failure
jumio.com,443,MLKEM768,NO,,,"",handshake_failure
jumio.com,443,MLKEM1024,NO,,,"",handshake_failure
trulioo.com,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
trulioo.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
trulioo.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
trulioo.com,443,MLKEM512,NO,,,"",handshake_failure
trulioo.com,443,MLKEM768,NO,,,"",handshake_failure
trulioo.com,443,MLKEM1024,NO,,,"",handshake_failure
acuant.com,443,X25519MLKEM768,NO,,,"",unsupported_or_unknown
acuant.com,443,SecP256r1MLKEM768,NO,,,"",unsupported_or_unknown
acuant.com,443,SecP384r1MLKEM1024,NO,,,"",unsupported_or_unknown
acuant.com,443,MLKEM512,NO,,,"",unsupported_or_unknown
acuant.com,443,MLKEM768,NO,,,"",unsupported_or_unknown
acuant.com,443,MLKEM1024,NO,,,"",unsupported_or_unknown
socure.com,443,X25519MLKEM768,YES,TLS_AES_128_GCM_SHA256,TLSv1.3,"X25519MLKEM768",
socure.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
socure.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
socure.com,443,MLKEM512,NO,,,"",handshake_failure
socure.com,443,MLKEM768,NO,,,"",handshake_failure
socure.com,443,MLKEM1024,NO,,,"",handshake_failure
prove.com,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
prove.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
prove.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
prove.com,443,MLKEM512,NO,,,"",handshake_failure
prove.com,443,MLKEM768,NO,,,"",handshake_failure
prove.com,443,MLKEM1024,NO,,,"",handshake_failure
featurespace.com,443,X25519MLKEM768,YES,TLS_AES_128_GCM_SHA256,,"X25519MLKEM768",
featurespace.com,443,SecP256r1MLKEM768,YES,TLS_AES_128_GCM_SHA256,,"SecP256r1MLKEM768",
featurespace.com,443,SecP384r1MLKEM1024,NO,,,"",unsupported_or_unknown
featurespace.com,443,MLKEM512,NO,,,"",unsupported_or_unknown
featurespace.com,443,MLKEM768,NO,,,"",unsupported_or_unknown
featurespace.com,443,MLKEM1024,NO,,,"",unsupported_or_unknown
feedzai.com,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
feedzai.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
feedzai.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
feedzai.com,443,MLKEM512,NO,,,"",handshake_failure
feedzai.com,443,MLKEM768,NO,,,"",handshake_failure
feedzai.com,443,MLKEM1024,NO,,,"",handshake_failure
nice-actimize.com,443,X25519MLKEM768,YES,TLS_AES_128_GCM_SHA256,TLSv1.3,"X25519MLKEM768",
nice-actimize.com,443,SecP256r1MLKEM768,YES,TLS_AES_128_GCM_SHA256,TLSv1.3,"SecP256r1MLKEM768",
nice-actimize.com,443,SecP384r1MLKEM1024,YES,TLS_AES_128_GCM_SHA256,TLSv1.3,"SecP384r1MLKEM1024",
nice-actimize.com,443,MLKEM512,NO,,,"",handshake_failure
nice-actimize.com,443,MLKEM768,NO,,,"",handshake_failure
nice-actimize.com,443,MLKEM1024,NO,,,"",handshake_failure
aml-partners.com,443,X25519MLKEM768,ERROR,,,"",connection_failed
complyadvantage.com,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
complyadvantage.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
complyadvantage.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
complyadvantage.com,443,MLKEM512,NO,,,"",handshake_failure
complyadvantage.com,443,MLKEM768,NO,,,"",handshake_failure
complyadvantage.com,443,MLKEM1024,NO,,,"",handshake_failure
refinitivcompliance.com,443,X25519MLKEM768,ERROR,,,"",connection_failed
dow-jones.com,443,X25519MLKEM768,YES,TLS_AES_128_GCM_SHA256,,"X25519MLKEM768",
dow-jones.com,443,SecP256r1MLKEM768,YES,TLS_AES_128_GCM_SHA256,,"SecP256r1MLKEM768",
dow-jones.com,443,SecP384r1MLKEM1024,NO,,,"",unsupported_or_unknown
dow-jones.com,443,MLKEM512,NO,,,"",unsupported_or_unknown
dow-jones.com,443,MLKEM768,NO,,,"",unsupported_or_unknown
dow-jones.com,443,MLKEM1024,NO,,,"",unsupported_or_unknown
lexisnexis.com,443,X25519MLKEM768,NO,,,"",handshake_failure
lexisnexis.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
lexisnexis.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
lexisnexis.com,443,MLKEM512,NO,,,"",handshake_failure
lexisnexis.com,443,MLKEM768,NO,,,"",handshake_failure
lexisnexis.com,443,MLKEM1024,NO,,,"",handshake_failure
lexisnexisrisk.com,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
lexisnexisrisk.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
lexisnexisrisk.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
lexisnexisrisk.com,443,MLKEM512,NO,,,"",handshake_failure
lexisnexisrisk.com,443,MLKEM768,NO,,,"",handshake_failure
lexisnexisrisk.com,443,MLKEM1024,NO,,,"",handshake_failure
riskonnect.com,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
riskonnect.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
riskonnect.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
riskonnect.com,443,MLKEM512,NO,,,"",handshake_failure
riskonnect.com,443,MLKEM768,NO,,,"",handshake_failure
riskonnect.com,443,MLKEM1024,NO,,,"",handshake_failure
resolver.com,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
resolver.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
resolver.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
resolver.com,443,MLKEM512,NO,,,"",handshake_failure
resolver.com,443,MLKEM768,NO,,,"",handshake_failure
resolver.com,443,MLKEM1024,NO,,,"",handshake_failure
diligent.com,443,X25519MLKEM768,NO,,,"",handshake_failure
diligent.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
diligent.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
diligent.com,443,MLKEM512,NO,,,"",handshake_failure
diligent.com,443,MLKEM768,NO,,,"",handshake_failure
diligent.com,443,MLKEM1024,NO,,,"",handshake_failure
galvanize.com,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
galvanize.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
galvanize.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
galvanize.com,443,MLKEM512,NO,,,"",handshake_failure
galvanize.com,443,MLKEM768,NO,,,"",handshake_failure
galvanize.com,443,MLKEM1024,NO,,,"",handshake_failure
metricstream.com,443,X25519MLKEM768,YES,TLS_AES_128_GCM_SHA256,TLSv1.3,"X25519MLKEM768",
metricstream.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
metricstream.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
metricstream.com,443,MLKEM512,NO,,,"",handshake_failure
metricstream.com,443,MLKEM768,NO,,,"",handshake_failure
metricstream.com,443,MLKEM1024,NO,,,"",handshake_failure
sai360.com,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
sai360.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
sai360.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
sai360.com,443,MLKEM512,NO,,,"",handshake_failure
sai360.com,443,MLKEM768,NO,,,"",handshake_failure
sai360.com,443,MLKEM1024,NO,,,"",handshake_failure
ideagen.com,443,X25519MLKEM768,YES,TLS_AES_128_GCM_SHA256,TLSv1.3,"X25519MLKEM768",
ideagen.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
ideagen.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
ideagen.com,443,MLKEM512,NO,,,"",handshake_failure
ideagen.com,443,MLKEM768,NO,,,"",handshake_failure
ideagen.com,443,MLKEM1024,NO,,,"",handshake_failure
navex.com,443,X25519MLKEM768,NO,,,"",handshake_failure
navex.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
navex.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
navex.com,443,MLKEM512,NO,,,"",handshake_failure
navex.com,443,MLKEM768,NO,,,"",handshake_failure
navex.com,443,MLKEM1024,NO,,,"",handshake_failure
riskoptics.com,443,X25519MLKEM768,YES,TLS_AES_128_GCM_SHA256,,"X25519MLKEM768",
riskoptics.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
riskoptics.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
riskoptics.com,443,MLKEM512,NO,,,"",handshake_failure
riskoptics.com,443,MLKEM768,NO,,,"",handshake_failure
riskoptics.com,443,MLKEM1024,NO,,,"",handshake_failure
archer.com,443,X25519MLKEM768,YES,TLS_AES_128_GCM_SHA256,TLSv1.3,"X25519MLKEM768",
archer.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
archer.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
archer.com,443,MLKEM512,NO,,,"",handshake_failure
archer.com,443,MLKEM768,NO,,,"",handshake_failure
archer.com,443,MLKEM1024,NO,,,"",handshake_failure
